[truffle]   rewrite UninitializedLexicallyBound@28975c28               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Threading.ns:27
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:64
[truffle]   rewrite UninitializedLexicallyBound@3943a2be               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Threading.ns:64
[truffle]   rewrite UninitMsgSend(#threadingRegisterCondition:mutex:)  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:27
[truffle]   rewrite UninitializedReceiverSend@343570b7                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Threading.ns:27
[truffle]   rewrite ImplicitSend(#Thread)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitMsgSend(#Thread)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitializedLexicallyBound@71c3b41                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:86
[truffle]   rewrite UninitializedLexicallyBound@236e3f4e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Threading.ns:86
[truffle]   rewrite ImplicitSend(#Task)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitMsgSend(#Task)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitializedLexicallyBound@3cc1435c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:108
[truffle]   rewrite UninitializedLexicallyBound@6bf0219d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Threading.ns:108
[truffle]   rewrite UninitMsgSend(#threadingRegisterThread:task:)      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitializedReceiverSend@dd0c991                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Threading.ns:28
[truffle]   rewrite UninitMsgSend(#threadingRegisterModule:)           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Threading.ns:29
[truffle]   rewrite UninitializedReceiverSend@5f16132a                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Threading.ns:29
[truffle]   rewrite UninitializedNode(SourceSection(source=Threading.ns, index=1136, length=376, characters=| private vmMirror  = vmMirror.\n  private Exception = kernel Exception.\n|\n  (* the easiest way to get to this reference in the VM.\n     And, yes, looks dirty, but is rather ok. They are Values after all.*)\n  vmMirror threadingRegisterCondition: Condition mutex:  Mutex.\n  vmMirror threadingRegisterThread:    Thread    task:   Task.\n  vmMirror threadingRegisterModule:    self)) |From M IsValueCheckNode$UninitializedNode     |To M IsValueCheckNode$ValueCheckNode        |Reason unknown at Threading.ns:22
[truffle]   rewrite UninitMsgSend(#load:nextTo:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:11
[truffle]   rewrite UninitializedReceiverSend@69fb6037                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:11
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:4
[truffle]   rewrite UninitializedLexicallyBound@3c947bc5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Processes.ns:4
[truffle]   rewrite UninitMsgSend(#usingVmMirror:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:11
[truffle]   rewrite UninitializedReceiverSend@6497b078                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:11
[truffle]   rewrite UninitMsgSend(#initializer`usingVmMirror:)         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:4
[truffle]   rewrite UninitializedLexicallyBound@41c2284a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Processes.ns:4
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:4
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Processes.ns:4
[truffle]   rewrite ImplicitSend(#Channel)                             |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitMsgSend(#Channel)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitializedLexicallyBound@53aad5d5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:37
[truffle]   rewrite UninitializedLexicallyBound@46fa7c39               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Processes.ns:37
[truffle]   rewrite ImplicitSend(#ChannelInput)                        |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitMsgSend(#ChannelInput)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitializedLexicallyBound@1fb700ee               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Processes.ns:7
[truffle]   rewrite ImplicitSend(#Value)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Processes.ns:52
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:52
[truffle]   rewrite UninitializedLexicallyBound@4f67eb2a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Processes.ns:52
[truffle]   rewrite ImplicitSend(#ChannelOutput)                       |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitMsgSend(#ChannelOutput)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitializedLexicallyBound@4a668b6e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Processes.ns:7
[truffle]   rewrite ImplicitSend(#Value)                               |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Processes.ns:63
[truffle]   rewrite UninitMsgSend(#Value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:63
[truffle]   rewrite UninitializedLexicallyBound@5f683daf               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Processes.ns:63
[truffle]   rewrite UninitMsgSend(#procClassChannel:in:out:)           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitializedReceiverSend@78ffe6dc                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Processes.ns:7
[truffle]   rewrite UninitMsgSend(#procModule:)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Processes.ns:8
[truffle]   rewrite UninitializedReceiverSend@76f2bbc1                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Processes.ns:8
[truffle]   rewrite UninitializedNode(SourceSection(source=Processes.ns, index=220, length=135, characters=| private vmMirror = vmMirror.\n|\n  vmMirror procClassChannel: Channel in: ChannelInput out: ChannelOutput.\n  vmMirror procModule: self.)) |From M IsValueCheckNode$UninitializedNode     |To M IsValueCheckNode$ValueCheckNode        |Reason unknown at Processes.ns:5
[truffle]   rewrite UninitMsgSend(#load:nextTo:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Platform.ns:12
[truffle]   rewrite UninitializedReceiverSend@68e965f5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Platform.ns:12
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Collections.ns, index=1433, length=5, characters=false)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode$ReturnLocalNode     |Reason unknown at Collections.ns:33
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Collections.ns, index=1505, length=5, characters=false)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Collections.ns:35
[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Collections.ns:42
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=1632, length=8, characters=anObject)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:42
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=2035, length=3, characters=new)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:62
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=2044, length=2, characters=it)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:62
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=2225, length=3, characters=new)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:70
[truffle]   rewrite NonLocalArgumentReadNode(SourceSection(source=Collections.ns, index=2234, length=2, characters=it)) |From M ArgumentReadNode$NonLocalArgumentReadNode |To M ArgumentReadNode$LocalArgumentReadNode |Reason unknown at Collections.ns:70
[truffle]   rewrite ReturnNonLocalNode(SourceSection(source=Collections.ns, index=2344, length=4, characters=true)) |From M ReturnNonLocalNode                     |To M ReturnNonLocalNode                     |Reason unknown at Collections.ns:75
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=2572, length=8, characters=newItems)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |Reason unknown at Collections.ns:85
[truffle]   rewrite NonLocalVariableReadNodeGen(SourceSection(source=Collections.ns, index=2589, length=2, characters=it)) |From ? NonLocalVariableNodeFactory$NonLocalVariableReadNodeGen |To ? LocalVariableNodeFactory$LocalVariableReadNodeGen |Reason unknown at Collections.ns:85
